11/25/21 20:32:23,761,21.135,37.082
11/25/21 20:32:27,762,21.143,37.086
11/25/21 20:32:32,762,21.124,37.103
11/25/21 20:32:37,762,21.148,37.065
11/25/21 20:32:41,762,21.122,37.076
11/25/21 20:32:46,763,21.143,37.033
11/25/21 20:32:51,762,21.148,36.969
11/25/21 20:32:55,763,21.124,36.954
11/25/21 20:33:00,763,21.148,37.044
11/25/21 20:33:05,762,21.159,36.969
11/25/21 20:33:10,762,21.143,36.938
11/25/21 20:33:15,763,21.164,36.99
11/25/21 20:33:20,763,21.17,36.885
11/25/21 20:33:24,763,21.167,36.858
11/25/21 20:33:29,763,21.167,36.9
11/25/21 20:33:34,763,21.164,36.885
11/25/21 20:33:38,764,21.188,36.922
11/25/21 20:33:43,764,21.167,36.964
11/25/21 20:33:48,764,21.178,36.847
11/25/21 20:33:52,763,21.17,36.906
11/25/21 20:33:57,762,21.178,36.879
11/25/21 20:34:02,761,21.17,36.864
11/25/21 20:34:06,762,21.188,36.868
11/25/21 20:34:11,762,21.18,36.874
11/25/21 20:34:16,762,21.164,36.821
11/25/21 20:34:20,763,21.18,36.853
11/25/21 20:34:25,763,21.159,36.98
11/25/21 20:34:30,763,21.156,36.986
11/25/21 20:34:35,763,21.154,36.958
11/25/21 20:34:40,763,21.164,36.969
11/25/21 20:34:45,763,21.148,36.958
11/25/21 20:34:49,764,21.148,36.958
11/25/21 20:34:54,766,21.148,37.001
11/25/21 20:34:59,765,21.167,36.943
11/25/21 20:35:03,765,21.167,36.954
11/25/21 20:35:08,766,21.143,36.917
11/25/21 20:35:13,766,21.167,36.975
11/25/21 20:35:17,767,21.151,36.954
11/25/21 20:35:22,767,21.151,37.029
11/25/21 20:35:27,767,21.164,37.001
11/25/21 20:35:31,767,21.167,37.018
11/25/21 20:35:36,767,21.164,36.917
11/25/21 20:35:40,768,21.178,36.954
11/25/21 20:35:45,768,21.186,36.905
11/25/21 20:35:50,768,21.186,36.98
11/25/21 20:35:54,767,21.17,36.896
11/25/21 20:35:59,767,21.164,36.906
11/25/21 20:36:05,768,21.183,36.954
11/25/21 20:36:09,768,21.175,36.896
11/25/21 20:36:14,768,21.191,36.926
11/25/21 20:36:19,769,21.18,36.937
11/25/21 20:36:23,768,21.186,36.885
11/25/21 20:36:28,768,21.18,36.948
11/25/21 20:36:33,769,21.183,36.932
11/25/21 20:36:37,769,21.151,36.975
11/25/21 20:36:42,768,21.164,37.001
11/25/21 20:36:47,767,21.183,37.007
11/25/21 20:36:51,767,21.156,36.996
11/25/21 20:36:56,767,21.167,36.986
11/25/21 20:37:01,767,21.186,37.012
11/25/21 20:37:05,768,21.204,36.996
11/25/21 20:37:10,767,21.175,36.948
11/25/21 20:37:15,767,21.183,37.018
11/25/21 20:37:19,767,21.164,36.99
11/25/21 20:37:24,768,21.186,36.937
11/25/21 20:37:30,768,21.191,36.885
11/25/21 20:37:34,768,21.202,36.937
11/25/21 20:37:39,768,21.194,36.964
11/25/21 20:37:44,769,21.202,36.916
11/25/21 20:37:48,770,21.18,36.894
11/25/21 20:37:53,769,21.196,36.884
11/25/21 20:37:58,769,21.175,36.916
11/25/21 20:38:02,770,21.212,36.916
11/25/21 20:38:07,769,21.204,36.879
11/25/21 20:38:12,770,21.194,36.932
11/25/21 20:38:16,770,21.186,36.926
11/25/21 20:38:21,770,21.188,36.911
11/25/21 20:38:26,770,21.178,36.911
11/25/21 20:38:30,769,21.194,36.879
11/25/21 20:38:35,770,21.202,36.926
11/25/21 20:38:40,769,21.204,36.922
11/25/21 20:38:44,770,21.191,36.864
11/25/21 20:38:49,770,21.236,36.879
11/25/21 20:38:54,771,21.218,36.874
11/25/21 20:38:59,771,21.223,36.832
11/25/21 20:39:04,770,21.202,36.81
11/25/21 20:39:09,770,21.202,36.874
11/25/21 20:39:13,770,21.215,36.804
11/25/21 20:39:18,771,21.186,36.81
11/25/21 20:39:23,771,21.212,36.81
11/25/21 20:39:27,771,21.212,36.821
11/25/21 20:39:32,769,21.234,36.853
11/25/21 20:39:37,770,21.212,36.778
11/25/21 20:39:41,769,21.242,36.763
11/25/21 20:39:46,768,21.226,36.742
11/25/21 20:39:50,768,21.245,36.789
11/25/21 20:39:55,768,21.215,36.742
11/25/21 20:40:00,768,21.242,36.731
11/25/21 20:40:04,768,21.215,36.783
11/25/21 20:40:09,768,21.223,36.757
11/25/21 20:40:14,768,21.242,36.794
11/25/21 20:40:18,769,21.223,36.81
11/25/21 20:40:23,769,21.226,36.826
11/25/21 20:40:29,769,21.228,36.81
11/25/21 20:40:33,769,21.223,36.789
11/25/21 20:40:38,769,21.234,36.789
11/25/21 20:40:43,769,21.212,36.778
11/25/21 20:40:47,769,21.226,36.794
11/25/21 20:40:52,769,21.202,36.832
11/25/21 20:40:57,769,21.234,36.884
11/25/21 20:41:01,769,21.223,36.842
11/25/21 20:41:06,769,21.223,36.81
11/25/21 20:41:11,770,21.212,36.926
11/25/21 20:41:15,769,21.204,36.879
11/25/21 20:41:20,770,21.204,36.826
11/25/21 20:41:25,770,21.212,36.842
11/25/21 20:41:29,770,21.231,36.868
11/25/21 20:41:34,771,21.231,36.804
11/25/21 20:41:39,771,21.242,36.836
11/25/21 20:41:43,770,21.223,36.821
11/25/21 20:41:48,770,21.22,36.826
11/25/21 20:41:54,769,21.239,36.853
11/25/21 20:41:58,769,21.242,36.868
11/25/21 20:42:03,769,21.239,36.853
11/25/21 20:42:08,769,21.218,36.864
11/25/21 20:42:12,768,21.234,36.873
11/25/21 20:42:17,769,21.207,36.884
11/25/21 20:42:22,768,21.226,36.932
11/25/21 20:42:26,768,21.212,36.874
11/25/21 20:42:31,768,21.212,36.926
11/25/21 20:42:36,767,21.212,36.874
11/25/21 20:42:40,767,21.202,36.969
11/25/21 20:42:45,767,21.212,36.937
11/25/21 20:42:50,767,21.204,36.975
11/25/21 20:42:54,768,21.204,37.006
11/25/21 20:42:59,767,21.207,36.99
11/25/21 20:43:04,766,21.194,36.996
11/25/21 20:43:08,766,21.188,37.027
11/25/21 20:43:13,766,21.172,37.05
11/25/21 20:43:18,766,21.186,37.001
11/25/21 20:43:23,765,21.162,36.964
11/25/21 20:43:28,765,21.175,37.012
11/25/21 20:43:33,764,21.188,37.027
11/25/21 20:43:37,765,21.191,36.98
11/25/21 20:43:42,764,21.202,36.98
11/25/21 20:43:47,764,21.186,36.958
11/25/21 20:43:51,765,21.202,36.969
11/25/21 20:43:56,765,21.188,36.943
11/25/21 20:44:01,765,21.196,36.958
11/25/21 20:44:05,765,21.175,36.969
11/25/21 20:44:10,764,21.186,36.937
11/25/21 20:44:15,764,21.186,36.969
11/25/21 20:44:19,764,21.196,36.958
11/25/21 20:44:24,764,21.178,36.911
11/25/21 20:44:29,764,21.194,36.975
11/25/21 20:44:33,764,21.18,36.98
11/25/21 20:44:38,764,21.146,37.018
11/25/21 20:44:43,765,21.194,36.986
11/25/21 20:44:47,765,21.188,36.964
11/25/21 20:44:52,766,21.148,36.969
11/25/21 20:44:58,765,21.172,36.943
11/25/21 20:45:02,765,21.18,36.937
11/25/21 20:45:07,765,21.188,36.954
11/25/21 20:45:11,765,21.202,36.98
11/25/21 20:45:16,763,21.196,36.937
11/25/21 20:45:21,762,21.186,36.948
11/25/21 20:45:25,760,21.202,36.948
11/25/21 20:45:30,760,21.199,37.027
11/25/21 20:45:35,760,21.186,37.001
11/25/21 20:45:39,760,21.202,36.926
11/25/21 20:45:44,760,21.186,36.99
11/25/21 20:45:49,759,21.164,36.98
11/25/21 20:45:53,759,21.175,36.969
11/25/21 20:45:58,758,21.178,37.007
11/25/21 20:46:03,758,21.172,36.996
11/25/21 20:46:07,758,21.154,37.022
11/25/21 20:46:12,757,21.178,37.007
11/25/21 20:46:17,758,21.178,37.07
11/25/21 20:46:21,757,21.183,37.029
11/25/21 20:46:26,758,21.164,37.022
11/25/21 20:46:32,757,21.167,36.986
11/25/21 20:46:36,758,21.148,37.065
11/25/21 20:46:41,758,21.14,36.996
11/25/21 20:46:46,758,21.159,37.022
11/25/21 20:46:50,759,21.175,37.001
11/25/21 20:46:55,759,21.159,36.958
11/25/21 20:47:00,760,21.18,36.916
11/25/21 20:47:04,759,21.172,36.932
11/25/21 20:47:09,760,21.17,36.969
11/25/21 20:47:14,760,21.138,37.012
11/25/21 20:47:18,760,21.143,37.012
11/25/21 20:47:23,760,21.132,36.992
11/25/21 20:47:28,761,21.143,37.012
11/25/21 20:47:32,761,21.13,37.018
11/25/21 20:47:37,763,21.146,37.071
11/25/21 20:47:42,764,21.127,37.044
11/25/21 20:47:46,763,21.14,37.061
11/25/21 20:47:51,763,21.146,37.061
11/25/21 20:47:56,764,21.151,37.082
11/25/21 20:48:00,764,21.148,37.076
11/25/21 20:48:06,764,21.167,37.007
11/25/21 20:48:11,764,21.143,37.044
11/25/21 20:48:15,764,21.156,37.029
11/25/21 20:48:20,764,21.159,37.054
11/25/21 20:48:25,764,21.164,37.012
11/25/21 20:48:29,764,21.148,36.969
11/25/21 20:48:34,764,21.159,36.926
11/25/21 20:48:39,765,21.119,36.89
11/25/21 20:48:43,764,21.138,36.971
11/25/21 20:48:48,765,21.143,36.958
11/25/21 20:48:53,765,21.154,36.99
11/25/21 20:48:57,764,21.154,36.99
11/25/21 20:49:02,764,21.164,36.958
11/25/21 20:49:07,763,21.151,37.018
11/25/21 20:49:11,763,21.151,36.996
11/25/21 20:49:16,764,21.154,37.044
11/25/21 20:49:21,764,21.162,37.018
11/25/21 20:49:25,763,21.151,37.007
11/25/21 20:49:30,764,21.14,36.964
11/25/21 20:49:35,764,21.154,36.928
11/25/21 20:49:40,764,21.151,36.911
11/25/21 20:49:45,764,21.159,36.937
11/25/21 20:49:50,764,21.146,36.964
11/25/21 20:49:54,764,21.127,37.086
11/25/21 20:49:59,763,21.132,37.033
11/25/21 20:50:04,764,21.132,37.044
11/25/21 20:50:08,763,21.138,37.065
11/25/21 20:50:13,763,21.14,37.082
11/25/21 20:50:18,762,21.138,36.98
11/25/21 20:50:22,763,21.132,36.992
11/25/21 20:50:27,763,21.132,36.971
11/25/21 20:50:32,763,21.159,36.99
11/25/21 20:50:36,763,21.132,36.992
11/25/21 20:50:41,764,21.151,37.018
11/25/21 20:50:46,764,21.146,36.954
11/25/21 20:50:50,764,21.143,37.012
11/25/21 20:50:55,764,21.156,36.964
11/25/21 20:51:00,764,21.13,36.964
11/25/21 20:51:04,765,21.13,37.018
11/25/21 20:51:09,764,21.122,36.992
11/25/21 20:51:14,764,21.14,36.964
11/25/21 20:51:19,762,21.132,37.044
11/25/21 20:51:24,762,21.13,37.039
11/25/21 20:51:29,761,21.138,37.065
11/25/21 20:51:33,761,21.111,37.077
11/25/21 20:51:38,761,21.106,37.077
11/25/21 20:51:43,762,21.111,37.035
11/25/21 20:51:47,762,21.124,37.093
11/25/21 20:51:52,761,21.116,37.077
11/25/21 20:51:57,761,21.111,37.067
11/25/21 20:52:01,761,21.116,37.077
11/25/21 20:52:06,761,21.111,37.099
11/25/21 20:52:11,760,21.084,37.12
11/25/21 20:52:15,760,21.098,37.189
11/25/21 20:52:20,760,21.055,37.19
11/25/21 20:52:25,759,21.095,37.195
11/25/21 20:52:29,759,21.076,37.146
11/25/21 20:52:34,760,21.076,37.061
11/25/21 20:52:39,760,21.082,37.125
11/25/21 20:52:43,760,21.09,37.109
11/25/21 20:52:48,761,21.076,37.093
11/25/21 20:52:54,761,21.084,37.12
11/25/21 20:52:58,761,21.076,37.125
11/25/21 20:53:03,759,21.1,37.077
11/25/21 20:53:08,759,21.116,37.088
11/25/21 20:53:12,759,21.095,37.056
11/25/21 20:53:17,758,21.095,36.992
11/25/21 20:53:22,758,21.092,36.986
11/25/21 20:53:26,759,21.111,37.024
11/25/21 20:53:31,760,21.1,36.992
11/25/21 20:53:36,759,21.122,37.056
11/25/21 20:53:40,759,21.106,37.045
11/25/21 20:53:45,758,21.111,37.088
11/25/21 20:53:50,759,21.108,37.103
11/25/21 20:53:54,760,21.114,37.125
11/25/21 20:53:59,761,21.079,37.077
11/25/21 20:54:04,760,21.098,37.135
11/25/21 20:54:08,761,21.082,37.061
11/25/21 20:54:13,761,21.087,37.093
11/25/21 20:54:18,761,21.111,37.088
11/25/21 20:54:23,761,21.103,37.082
11/25/21 20:54:28,761,21.106,37.045
11/25/21 20:54:33,761,21.087,37.061
11/25/21 20:54:37,761,21.1,37.099
11/25/21 20:54:42,762,21.074,37.12
11/25/21 20:54:46,763,21.063,37.099
11/25/21 20:54:51,762,21.084,37.056
11/25/21 20:54:56,762,21.098,37.061
11/25/21 20:55:00,762,21.084,37.077
11/25/21 20:55:05,763,21.074,37.088
11/25/21 20:55:10,763,21.074,37.088
11/25/21 20:55:14,763,21.047,37.099
11/25/21 20:55:19,763,21.063,37.152
11/25/21 20:55:24,763,21.06,37.115
11/25/21 20:55:28,763,21.039,37.18
11/25/21 20:55:33,763,21.004,37.282
11/25/21 20:55:38,764,21.05,37.254
11/25/21 20:55:43,764,21.028,37.254
11/25/21 20:55:48,765,21.007,37.245
11/25/21 20:55:53,765,21.047,37.228
11/25/21 20:55:57,765,21.028,37.201
11/25/21 20:56:02,764,21.036,37.099
11/25/21 20:56:07,764,21.039,37.148
11/25/21 20:56:11,764,21.036,37.164
11/25/21 20:56:16,764,21.036,37.132
11/25/21 20:56:21,764,21.036,37.12
11/25/21 20:56:25,763,21.047,37.12
11/25/21 20:56:30,764,21.039,37.126
11/25/21 20:56:35,764,21.015,37.132
11/25/21 20:56:39,764,21.026,37.122
11/25/21 20:56:44,764,21.052,37.077
11/25/21 20:56:49,763,21.047,37.077
11/25/21 20:56:53,764,21.047,37.013
11/25/21 20:56:58,763,21.039,37.009
11/25/21 20:57:04,762,21.055,37.073
11/25/21 20:57:08,763,21.047,37.024
11/25/21 20:57:13,761,21.06,37.073
11/25/21 20:57:17,761,21.05,37.094
11/25/21 20:57:22,761,21.034,37.051
11/25/21 20:57:27,761,21.063,37.045
11/25/21 20:57:31,761,21.055,37.073
11/25/21 20:57:36,761,21.036,37.003
11/25/21 20:57:41,760,21.055,37.03
11/25/21 20:57:45,761,21.036,36.981
11/25/21 20:57:50,762,21.047,37.013
11/25/21 20:57:55,761,21.052,37.045
11/25/21 20:57:59,761,21.047,36.981
11/25/21 20:58:04,761,21.05,37.009
11/25/21 20:58:09,761,21.058,37.099
11/25/21 20:58:13,761,21.047,37.077
11/25/21 20:58:18,760,21.047,37.035
11/25/21 20:58:24,759,21.042,37.035
11/25/21 20:58:28,759,21.052,37.099
11/25/21 20:58:33,757,21.05,37.062
11/25/21 20:58:38,757,21.034,37.115
11/25/21 20:58:42,757,21.026,37.1
11/25/21 20:58:47,757,21.044,37.073
11/25/21 20:58:52,757,21.039,37.105
11/25/21 20:58:56,756,21.055,37.073
11/25/21 20:59:01,757,21.031,37.035
11/25/21 20:59:06,756,21.034,37.062
11/25/21 20:59:10,757,21.036,37.088
11/25/21 20:59:15,756,21.034,37.041
11/25/21 20:59:20,757,21.026,37.079
11/25/21 20:59:24,757,21.026,37.079
11/25/21 20:59:29,757,21.026,37.057
11/25/21 20:59:33,756,21.026,37.143
11/25/21 20:59:38,757,21.028,37.062
11/25/21 20:59:44,756,21.01,37.057
11/25/21 20:59:48,756,21.026,37.045
11/25/21 20:59:53,755,21.015,37.047
11/25/21 20:59:58,755,21.036,37.045
11/25/21 21:00:02,755,21.015,37.003
11/25/21 21:00:07,755,21.028,37.051
11/25/21 21:00:12,755,21.028,37.105
11/25/21 21:00:16,754,21.004,36.938
11/25/21 21:00:21,754,21.007,36.966
11/25/21 21:00:26,753,21.007,36.998
11/25/21 21:00:30,753,21.018,37.041
11/25/21 21:00:35,754,21.01,37.057
11/25/21 21:00:40,754,21.039,37.019
11/25/21 21:00:44,755,20.993,36.983
11/25/21 21:00:49,755,20.996,36.955
11/25/21 21:00:54,754,21.01,37.015
11/25/21 21:00:58,753,21.004,37.047
11/25/21 21:01:04,753,21.004,37.079
11/25/21 21:01:09,754,20.988,37.068
11/25/21 21:01:13,753,21.007,37.083
11/25/21 21:01:18,752,20.977,37.122
11/25/21 21:01:23,753,20.983,37.143
11/25/21 21:01:27,753,20.999,37.09
11/25/21 21:01:32,753,20.977,37.1
11/25/21 21:01:37,753,20.977,37.132
11/25/21 21:01:41,752,20.937,37.138
11/25/21 21:01:46,751,20.932,37.161
11/25/21 21:01:50,751,20.935,37.209
11/25/21 21:01:55,752,20.937,37.215
11/25/21 21:02:00,752,20.953,37.268
11/25/21 21:02:04,752,20.927,37.183
11/25/21 21:02:09,751,20.956,37.144
11/25/21 21:02:14,750,20.953,37.064
11/25/21 21:02:18,750,20.956,37.004
11/25/21 21:02:24,750,20.953,37.042
11/25/21 21:02:29,751,20.967,37.004
11/25/21 21:02:33,750,20.945,37.057
11/25/21 21:02:38,751,20.951,37.091
11/25/21 21:02:43,750,20.967,37.09
11/25/21 21:02:47,749,20.953,37.085
11/25/21 21:02:52,749,20.951,37.166
11/25/21 21:02:57,748,20.935,37.155
11/25/21 21:03:01,748,20.945,37.198
11/25/21 21:03:06,748,20.956,37.166
11/25/21 21:03:11,747,20.956,37.166
11/25/21 21:03:15,744,20.969,37.128
11/25/21 21:03:20,743,20.975,37.106
11/25/21 21:03:25,743,20.967,37.079
11/25/21 21:03:29,743,20.996,37.094
11/25/21 21:03:34,738,20.969,37.053
11/25/21 21:03:39,736,20.991,37.083
11/25/21 21:03:44,736,20.988,37.079
11/25/21 21:03:49,735,20.991,37.03
11/25/21 21:03:54,735,20.967,37.079
11/25/21 21:03:58,734,20.991,37.041
11/25/21 21:04:03,734,20.999,37.036
11/25/21 21:04:07,733,20.967,37.047
11/25/21 21:04:12,733,20.94,37.015
11/25/21 21:04:17,733,20.935,36.993
11/25/21 21:04:21,733,20.943,37.032
11/25/21 21:04:26,732,20.929,37.036
11/25/21 21:04:31,732,20.929,37.08
11/25/21 21:04:35,732,20.929,37.025
11/25/21 21:04:40,732,20.929,37.102
11/25/21 21:04:45,732,20.951,37.057
11/25/21 21:04:49,732,20.953,37.064
11/25/21 21:04:54,733,20.959,37.032
11/25/21 21:04:59,732,20.956,37.057
11/25/21 21:05:04,733,20.953,37.021
11/25/21 21:05:09,732,20.975,37.009
11/25/21 21:05:14,732,20.948,37.064
11/25/21 21:05:18,731,20.956,37.025
11/25/21 21:05:23,731,20.959,37.064
11/25/21 21:05:28,731,20.961,37.047
11/25/21 21:05:32,732,20.969,37.032
11/25/21 21:05:37,734,20.967,37.047
11/25/21 21:05:42,734,20.94,37.015
11/25/21 21:05:46,736,20.967,37.047
11/25/21 21:05:51,736,20.961,37.079
11/25/21 21:05:56,736,20.969,37.106
11/25/21 21:06:00,736,20.967,37.132
11/25/21 21:06:05,735,20.967,37.111
11/25/21 21:06:10,736,20.956,37.068
11/25/21 21:06:14,737,20.961,37.144
11/25/21 21:06:19,737,20.945,37.112
11/25/21 21:06:25,739,20.959,37.085
11/25/21 21:06:29,739,20.932,37.085
11/25/21 21:06:34,739,20.929,37.123
11/25/21 21:06:38,740,20.937,37.096
11/25/21 21:06:43,739,20.953,37.149
11/25/21 21:06:48,739,20.953,37.128
11/25/21 21:06:52,739,20.951,37.091
11/25/21 21:06:57,740,20.953,37.106
11/25/21 21:07:02,740,20.94,37.091
11/25/21 21:07:06,740,20.932,37.14
11/25/21 21:07:11,740,20.945,37.112
11/25/21 21:07:16,741,20.94,37.155
11/25/21 21:07:20,741,20.935,37.144
11/25/21 21:07:25,741,20.961,37.177
11/25/21 21:07:30,742,20.937,37.215
11/25/21 21:07:34,743,20.94,37.123
11/25/21 21:07:39,743,20.951,37.134
11/25/21 21:07:45,743,20.929,37.155
11/25/21 21:07:49,745,20.94,37.23
11/25/21 21:07:54,746,20.929,37.187
11/25/21 21:07:59,746,20.943,37.172
11/25/21 21:08:03,746,20.932,37.236
11/25/21 21:08:08,746,20.913,37.155
11/25/21 21:08:13,747,20.927,37.183
11/25/21 21:08:17,751,20.948,37.149
11/25/21 21:08:22,751,20.948,37.149
11/25/21 21:08:27,752,20.94,37.134
11/25/21 21:08:31,754,20.943,37.138
11/25/21 21:08:36,754,20.94,37.209
11/25/21 21:08:41,755,20.953,37.17
11/25/21 21:08:45,755,20.929,37.166
11/25/21 21:08:50,756,20.94,37.241
11/25/21 21:08:54,757,20.94,37.251
11/25/21 21:08:59,759,20.945,37.209
11/25/21 21:09:04,758,20.937,37.236
11/25/21 21:09:09,759,20.94,37.123
11/25/21 21:09:14,761,20.919,37.177
11/25/21 21:09:19,763,20.913,37.144
11/25/21 21:09:23,762,20.892,37.286
11/25/21 21:09:28,763,20.903,37.199
11/25/21 21:09:33,764,20.889,37.259
11/25/21 21:09:37,764,20.889,37.183
11/25/21 21:09:42,763,20.892,37.199
11/25/21 21:09:47,764,20.889,37.195
11/25/21 21:09:51,764,20.895,37.259
11/25/21 21:09:56,764,20.879,37.291
11/25/21 21:10:01,763,20.865,37.254
11/25/21 21:10:05,763,20.873,37.28
11/25/21 21:10:10,763,20.881,37.199
11/25/21 21:10:15,763,20.905,37.183
11/25/21 21:10:19,764,20.903,37.199
11/25/21 21:10:24,764,20.855,37.265
11/25/21 21:10:30,765,20.839,37.277
11/25/21 21:10:34,765,20.823,37.343
11/25/21 21:10:39,765,20.82,37.358
11/25/21 21:10:44,765,20.839,37.373
11/25/21 21:10:48,765,20.801,37.386
11/25/21 21:10:53,765,20.791,37.474
11/25/21 21:10:58,766,20.764,37.442
11/25/21 21:11:02,766,20.759,37.529
11/25/21 21:11:07,766,20.734,37.514
11/25/21 21:11:12,765,20.756,37.514
11/25/21 21:11:16,764,20.748,37.541
11/25/21 21:11:21,765,20.729,37.579
11/25/21 21:11:25,764,20.697,37.614
11/25/21 21:11:30,764,20.708,37.581
11/25/21 21:11:35,763,20.726,37.596
11/25/21 21:11:39,763,20.697,37.646
11/25/21 21:11:44,763,20.705,37.564
11/25/21 21:11:50,761,20.697,37.691
11/25/21 21:11:54,761,20.668,37.643
11/25/21 21:11:59,760,20.673,37.665
11/25/21 21:12:04,759,20.646,37.709
11/25/21 21:12:08,758,20.662,37.698
